internalid,custrecord_rc_crse_crm_id,externalid,custrecord_rc_course_title,custrecord_rc_course_number,custrecord_rc_course_credit_level,custrecord_rc_course_credit_hours,custrecord_rc_course_instruction_mode,COURSE_SEQUENCE_COURSE_ASIGNMENT_CRM_ID,custrecord_rc_course_institution_name_uniq,custrecord_rc_course_institution_name,custrecord_rc_course_inst,custrecord_rc_course_dept,rc_course_alterations,ID
29083,0920afec-43a3-4fe8-8b13-8b0d34233d78,0920afec-43a3-4fe8-8b13-8b0d34233d78,(starting Winter 2017) Single Case Experimental Design,ABA 526,Graduate,3,Online,c49eb87f-b06e-4f00-8ee0-3c54c2640e33,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine,88A83A8F-0F5B-E511-A86B-0050569C00A7,Psychology,{Title:Single Case Experimental Design},c49eb87f-b06e-4f00-8ee0-3c54c2640e330920afec-43a3-4fe8-8b13-8b0d34233d78
28810,e76c1184-426c-4d1e-977d-fefa50942a7f,e76c1184-426c-4d1e-977d-fefa50942a7f,(starting Winter 2017) Single Case Experimental Design,SPSY 526,Graduate,3,Hybrid,b7351cb9-79f7-4b98-8575-5d208bf061d3,Philadelphia College of Osteopathic Medicine,Philadelphia College of Osteopathic Medicine,88A83A8F-0F5B-E511-A86B-0050569C00A7,Psychology,{Title:Single Case Experimental Design}{Number:SPSY 526},b7351cb9-79f7-4b98-8575-5d208bf061d3e76c1184-426c-4d1e-977d-fefa50942a7f
30037,1a998594-183a-4963-b69e-64d9f1e7d5b5,1a998594-183a-4963-b69e-64d9f1e7d5b5,Single Case Experimentation,PSY 805,Graduate,3,On-Campus,f2d19f2d-634c-4645-ae03-528ae173653a,James Madison University,James Madison University,8FCEEF59-6200-E411-BEB5-00505683000D,Graduate Psychology / Exceptional education,{Title:Single Case Experimentation},f2d19f2d-634c-4645-ae03-528ae173653a1a998594-183a-4963-b69e-64d9f1e7d5b5
27402,e9f988fd-36bd-46c0-8e2d-e43ff5290674,e9f988fd-36bd-46c0-8e2d-e43ff5290674,Single Case Research Design,SPCD 619,Graduate,3,On-Campus,7581c531-2cb6-4617-92b1-0f3c0aec2f31,University of New Mexico,University of New Mexico,1C14E85F-6200-E411-BEB5-00505683000D,Department of Special Education,{Title:Single Case Research Design},7581c531-2cb6-4617-92b1-0f3c0aec2f31e9f988fd-36bd-46c0-8e2d-e43ff5290674
30164,2e0919cf-fc59-43a7-bb43-1fa9599274ff,2e0919cf-fc59-43a7-bb43-1fa9599274ff,(Starting summer 2017) Single Case Research Design,EDSP 6023,Graduate,3,Both,f9bc553c-c155-454b-93a8-ce844ddce553,University of Oklahoma,University of Oklahoma,4158E065-6200-E411-BEB5-00505683000D,Educational Psychology,{Title:Single Case Research Design},f9bc553c-c155-454b-93a8-ce844ddce5532e0919cf-fc59-43a7-bb43-1fa9599274ff
28309,0b758fcc-57f9-40dd-a254-4ea59b982467,0b758fcc-57f9-40dd-a254-4ea59b982467,Single Case Research Methodology,IDS 7501,Graduate,3,Both,9d7e3051-f266-45b4-9ff0-31b58527351a,University of Central Florida,University of Central Florida,DD178E87-905B-E911-8106-000C29A8E632,School of Teacher Education,{Title:Single Case Research Methodology},9d7e3051-f266-45b4-9ff0-31b58527351a0b758fcc-57f9-40dd-a254-4ea59b982467
27687,4f1406de-d8d0-4977-9123-27bfc7502cfe,4f1406de-d8d0-4977-9123-27bfc7502cfe,Single Case Research Methods,SPY 602,Graduate,45,Both,8322ce3b-06bc-476a-9074-f04633530683,University of Southern Maine,University of Southern Maine,0C55E065-6200-E411-BEB5-00505683000D,Psychology,{Title:Single Case Research Methods},8322ce3b-06bc-476a-9074-f046335306834f1406de-d8d0-4977-9123-27bfc7502cfe
28417,2b5a490e-bdd3-4f9e-a900-41e4343cd364,2b5a490e-bdd3-4f9e-a900-41e4343cd364,Single Subject Research Design,EDABA 790.00,Graduate,3,Both,a3cce768-7fc8-4405-b97b-a4bdbdce5538,Hunter College,Hunter College,FE8F70AB-1F5A-E911-8106-000C29A8E632,Special Education,{Title:SINGLE SUB RES DES},a3cce768-7fc8-4405-b97b-a4bdbdce55382b5a490e-bdd3-4f9e-a900-41e4343cd364
29152,42bdf475-1a4f-440a-8f3e-fde15784d0e5,42bdf475-1a4f-440a-8f3e-fde15784d0e5,(Fall 2012) Single Subject Research Design & Analysis,PSY 514,Graduate,3,On-Campus,c864d45a-60fb-4429-acf5-1d26836a4d5a,Rider University,Rider University,DCA9EF99-FD5A-E911-8106-000C29A8E632,Psychology,{Title:Single Subj Research & Analysi},c864d45a-60fb-4429-acf5-1d26836a4d5a42bdf475-1a4f-440a-8f3e-fde15784d0e5
27739,030ebf1a-f1ce-e311-a74a-00155d445b26,030ebf1a-f1ce-e311-a74a-00155d445b26,Single Subject Research Methods,SPED 63301,Graduate,3,Online,8600650d-00cb-460a-a5c8-f814eb668195,Kent State University,Kent State University,C2CEEF59-6200-E411-BEB5-00505683000D,Special Education,{Title:Single Subj Research Methods},8600650d-00cb-460a-a5c8-f814eb668195030ebf1a-f1ce-e311-a74a-00155d445b26
27028,ee679ea7-7fb7-4c04-a1d0-18c4d85601f7,ee679ea7-7fb7-4c04-a1d0-18c4d85601f7,Single Subject Assessment Methodology,SPED 7901,Graduate,3,On-Campus,6532f9d3-d82e-4f0e-879a-25e8e434c1d8,Kean University,Kean University,6E7BFD4C-255A-E911-8106-000C29A8E632,Special Education,{Title:Single Subject Assessment Method},6532f9d3-d82e-4f0e-879a-25e8e434c1d8ee679ea7-7fb7-4c04-a1d0-18c4d85601f7
26100,a860b8e9-b425-4161-b4dd-8861b05e4986,a860b8e9-b425-4161-b4dd-8861b05e4986,Single Subject Design,BACS 512,Graduate,4,On-Campus,38d90e07-0397-41c7-bbc0-4f2bbec9537b,Rollins College,Rollins College,D111E85F-6200-E411-BEB5-00505683000D,Health Professions,{Title:Single Subject Design},38d90e07-0397-41c7-bbc0-4f2bbec9537ba860b8e9-b425-4161-b4dd-8861b05e4986
26334,045748e8-bbd5-420a-8d4d-5a465359b26f,045748e8-bbd5-420a-8d4d-5a465359b26f,Single Subject Design,SPI 1205/SEN 1203,Graduate,3,On-Campus,44387473-cba0-4df9-9e6b-468d0af83e90,National Pingtung University,National Pingtung University,5BCE2592-D65A-E911-8106-000C29A8E632,Special Education,{Title:Single Subject Design}{Number:SPI 1205}{Number:SEN 1203},44387473-cba0-4df9-9e6b-468d0af83e90045748e8-bbd5-420a-8d4d-5a465359b26f
28050,de34d5d9-53ac-4e43-a881-b98c26748119,de34d5d9-53ac-4e43-a881-b98c26748119,Single Subject Research Design,EDIS:7330,Undergraduate,3,Online,9274936f-f48d-4ebb-a562-38ac16aac562,University of Virginia,University of Virginia,2F7383A1-F5B1-E811-8102-000C29A8E632,Curriculum Instruction and Special Education,{Title:Single Subject Research Design},9274936f-f48d-4ebb-a562-38ac16aac562de34d5d9-53ac-4e43-a881-b98c26748119
29996,2c7d6966-8678-45a0-81a9-9f5d1fc90e7d,2c7d6966-8678-45a0-81a9-9f5d1fc90e7d,Single Subject Research Design,SPED 5305,Graduate,3,On-Campus,f05d4afb-6f69-4df5-9ec6-5896473d8efe,Temple University,Temple University,2813E85F-6200-E411-BEB5-00505683000D,Education,{Title:Single Subject Research Design},f05d4afb-6f69-4df5-9ec6-5896473d8efe2c7d6966-8678-45a0-81a9-9f5d1fc90e7d
29438,589d3f3c-ea4f-49ad-86b3-46a7e2be3f5d,589d3f3c-ea4f-49ad-86b3-46a7e2be3f5d,Single Subject Research Design,ABA 5305,Graduate,3,On-Campus,d60146a7-7947-4137-a525-7bf052dbced2,Temple University,Temple University,2813E85F-6200-E411-BEB5-00505683000D,Education,{Title:Single Subject Research Design}{Number:SPED 5305},d60146a7-7947-4137-a525-7bf052dbced2589d3f3c-ea4f-49ad-86b3-46a7e2be3f5d
27383,102bdac0-3a2b-443b-ad48-277bf2fb958b,102bdac0-3a2b-443b-ad48-277bf2fb958b,Single Subject Research,EDLF:7330,Graduate,3,Online,74d28ade-b284-4fa4-ba50-517104f578f9,University of Virginia,University of Virginia,2F7383A1-F5B1-E811-8102-000C29A8E632,"Curriculum, Instruction and Special Education",{Title:Single Subject Research},74d28ade-b284-4fa4-ba50-517104f578f9102bdac0-3a2b-443b-ad48-277bf2fb958b
27826,00e00e0f-c561-e311-98d4-00155d445b26,00e00e0f-c561-e311-98d4-00155d445b26,Single-Subject Research Design,ARC/RES 8919,Graduate,3,Hybrid,89798430-389e-4a5f-a6cc-cad6ea77fd15,Nova Southeastern University,Nova Southeastern University/Mailman Segal Center for Human Development,1ED0EF59-6200-E411-BEB5-00505683000D,Mailman Segal Center for Human Development/Abraham S. Fischler College of Education,{Title:Single Subject Research}{Number:ARC 8919}{Number:RES 8919},89798430-389e-4a5f-a6cc-cad6ea77fd1500e00e0f-c561-e311-98d4-00155d445b26
25907,7bf8c8f9-71c1-4b24-807d-4ad3a196214f,7bf8c8f9-71c1-4b24-807d-4ad3a196214f,Single Subject Research Methods and Designs,SPED 5387,Graduate,3,On-Campus,2f2fd6d1-821f-43a9-a92e-ce8959d0a944,Texas State University,Texas State University,0C535101-085B-E911-8106-000C29A8E632,Curriculum and Instruction,{Title:Single Subject RSC},2f2fd6d1-821f-43a9-a92e-ce8959d0a9447bf8c8f9-71c1-4b24-807d-4ad3a196214f
26069,5ffcc917-0c4e-4bc7-a2a7-1e511851bfb2,5ffcc917-0c4e-4bc7-a2a7-1e511851bfb2,Single Subject Research Design,SERP 590,Graduate,3,Online,374d8ed7-1530-4229-b502-4c435aefb02e,University of Arizona,University of Arizona,3A28208C-D72A-E911-8106-000C29A8E632,Disability and Psychoeducational Studies,{Title:Single Subject Rsrch Dsg},374d8ed7-1530-4229-b502-4c435aefb02e5ffcc917-0c4e-4bc7-a2a7-1e511851bfb2
25550,1ac57c4d-d5b5-4e4b-8504-507463dc62cc,1ac57c4d-d5b5-4e4b-8504-507463dc62cc,[Fall 2018] Single Subject Research Methods,Psyc 6135,Graduate,3,On-Campus,1cf81e66-cc4b-4eb7-922d-e4519c6eeb09,Marquette University,Marquette University,359C1116-C65A-E911-8106-000C29A8E632,Psychology,{Title:Single Subject Rsrch Methods},1cf81e66-cc4b-4eb7-922d-e4519c6eeb091ac57c4d-d5b5-4e4b-8504-507463dc62cc
27741,ba68c004-3427-e111-96b0-1cc1de727452,ba68c004-3427-e111-96b0-1cc1de727452,Single Subject Research,522,Graduate,3,On-Campus,8612da9e-5ddd-425e-a70a-1115ce606a91,Pennsylvania State University Harrisburg,Pennsylvania State University Harrisburg,F366BEE7-E25A-E911-8106-000C29A8E632,Psychology,{Title:SINGLE SUBJECT},8612da9e-5ddd-425e-a70a-1115ce606a91ba68c004-3427-e111-96b0-1cc1de727452
28694,c2fac2c9-ccc0-4137-b6cd-fb1fceef9c47,c2fac2c9-ccc0-4137-b6cd-fb1fceef9c47,Single-Case Design,PSYC-600,Graduate,3,On-Campus,b0e1b772-db99-41ae-9b62-f64e26b510d1,Briar Cliff University,Briar Cliff University,B8772B4D-7255-E911-8106-000C29A8E632,Psychology,{Title:Single-Case Design},b0e1b772-db99-41ae-9b62-f64e26b510d1c2fac2c9-ccc0-4137-b6cd-fb1fceef9c47
28487,7b9151e1-8863-e311-965d-00155d445b26,7b9151e1-8863-e311-965d-00155d445b26,SINGLE-CASE DESIGNS: MEASUREMENT AND EXPERIMENTAL EVALUATION OF BEHAVIOR,"ABA504, SPED 504",Graduate,3,On-Campus,a71b5624-c781-4f43-bbbc-8f4e4014b7da,Azusa Pacific University,Azusa Pacific University,609D71D6-4E55-E911-8106-000C29A8E632,Education,{Title:SINGLE-CASE DESIGNS: MEASUREMENT AND EXPERIMENTAL EVALUATION OF BEHAVIOR},a71b5624-c781-4f43-bbbc-8f4e4014b7da7b9151e1-8863-e311-965d-00155d445b26
25635,9258c111-2232-4bde-9dea-c403a177ef78,9258c111-2232-4bde-9dea-c403a177ef78,Single-Case Research Designs,EDEX 809,Graduate,3,On-Campus,21a584df-6f8d-45d0-9097-593b1c8b8aa1,University of South Carolina,University of South Carolina,0255E065-6200-E411-BEB5-00505683000D,Special Education,{Title:SINGLE-CASE RES DESIGNS},21a584df-6f8d-45d0-9097-593b1c8b8aa19258c111-2232-4bde-9dea-c403a177ef78
25921,50218ab2-9c2f-4273-a21e-ef79ff89ea72,50218ab2-9c2f-4273-a21e-ef79ff89ea72,Single-Case Research Designs,PABA 485,Undergraduate,45,On-Campus,2fbf4362-55ed-4366-8b81-1d08dc222a99,MacEwan University,MacEwan University,1B277472-C55A-E911-8106-000C29A8E632,Psychology,{Title:Single-Case Research Designs},2fbf4362-55ed-4366-8b81-1d08dc222a9950218ab2-9c2f-4273-a21e-ef79ff89ea72
27187,d52e00c4-46d5-4923-9893-617f9255adf1,d52e00c4-46d5-4923-9893-617f9255adf1,Single-Case Research Methodologies and Research-based Practices in Special Education,SESE 792,Graduate,3,Hybrid,6c731fa6-f387-4cc2-b0c5-4c11fa85fb83,Northern Illinois University,Northern Illinois University,46A77ECA-D75A-E911-8106-000C29A8E632,UnNamedDepartment,{Title:Single-Case Research},6c731fa6-f387-4cc2-b0c5-4c11fa85fb83d52e00c4-46d5-4923-9893-617f9255adf1
29385,8ea13ae3-62d0-4de7-837e-9f40e28941be,8ea13ae3-62d0-4de7-837e-9f40e28941be,Single-Subject Research Design,EDUC 461,Graduate,3,Both,d4676b1b-f57e-49c0-8b0b-b6b8aadb23a5,Lehigh University,Lehigh University,02CFEF59-6200-E411-BEB5-00505683000D,Special Education,{Title:SINGLE-SUBJ RES DESIGN},d4676b1b-f57e-49c0-8b0b-b6b8aadb23a58ea13ae3-62d0-4de7-837e-9f40e28941be
27174,67982da6-3d5f-473d-8beb-b9fa4ddbddba,67982da6-3d5f-473d-8beb-b9fa4ddbddba,Single Subject Research Method I,EDUC 650,Graduate,4,On-Campus,6be89c8f-399b-423c-9713-de06fa247568,University of Oregon,University of oregon,FE54E065-6200-E411-BEB5-00505683000D,School Psychology,{Title:Single-Subj Res Meth I},6be89c8f-399b-423c-9713-de06fa24756867982da6-3d5f-473d-8beb-b9fa4ddbddba
28697,b64a5285-0a92-4b9e-b5d1-8d9e8a8cce83,b64a5285-0a92-4b9e-b5d1-8d9e8a8cce83,Single-Subject Design,9608003,Graduate,45,On-Campus,b0faf494-2e98-4bea-b26a-71a50dc41bbe,Kongju National University,Kongju National University,4B81F72C-275A-E911-8106-000C29A8E632,Behavioral Psychology and Intervention,{Title:Single-Subjct Design},b0faf494-2e98-4bea-b26a-71a50dc41bbeb64a5285-0a92-4b9e-b5d1-8d9e8a8cce83
25782,f18f594b-427d-4fe0-a659-117e4f2cb490,f18f594b-427d-4fe0-a659-117e4f2cb490,Single-Subject Design,PSY 553,Graduate,3,On-Campus,28d50c19-6c2b-4d84-a4e0-c0c34c3a12a2,Central Washington University,Central Washington University,378BF753-6200-E411-BEB5-00505683000D,Psychology,{Title:Single-Subject Design},28d50c19-6c2b-4d84-a4e0-c0c34c3a12a2f18f594b-427d-4fe0-a659-117e4f2cb490
30042,5e91b004-97d5-e011-ae70-1cc1de727452,5e91b004-97d5-e011-ae70-1cc1de727452,(Spring 2014) Single-Subject Methodology,Psyc 620,Graduate,3,On-Campus,f30cc6f3-33be-446b-9ee3-6a53394b115a,McNeese State University,Mcneese state university,6FCFEF59-6200-E411-BEB5-00505683000D,Psychology,{Title:Single-Subject Methodology},f30cc6f3-33be-446b-9ee3-6a53394b115a5e91b004-97d5-e011-ae70-1cc1de727452
26445,c2713c79-f5ef-4a39-bce5-1f4d8c6cd8d6,c2713c79-f5ef-4a39-bce5-1f4d8c6cd8d6,Single-Subject Research Design,CPSE 673,Graduate,3,On-Campus,48f72be6-e9d8-4d68-b38d-22b790b70cdb,Brigham Young University,Brigham Young University,49E7FC4D-6200-E411-BEB5-00505683000D,Counseling Psychology and Special Education,{Title:Single-Subject Research Design},48f72be6-e9d8-4d68-b38d-22b790b70cdbc2713c79-f5ef-4a39-bce5-1f4d8c6cd8d6
30050,b1bdbb6e-6ae7-4d44-8e85-11211f514f0b,b1bdbb6e-6ae7-4d44-8e85-11211f514f0b,Single Subject (Web Based),SED 396R,Graduate,3,Online,f365e61f-d092-4928-9fc2-73ccdbe6cb64,University of Texas Austin,University of Texas Austin,596AF46D-9E5B-E911-8106-000C29A8E632,Special Education - Extension,{Title:Single-Subject Rsch Design-WB},f365e61f-d092-4928-9fc2-73ccdbe6cb64b1bdbb6e-6ae7-4d44-8e85-11211f514f0b
25435,cf8df02c-eadd-4e3a-9d3d-8b6dc5efc270,cf8df02c-eadd-4e3a-9d3d-8b6dc5efc270,[Fall 2018] Skill Acquisition and Emergence,Psyc 8850,Graduate,3,On-Campus,17077e89-76f1-4808-8d28-4752fdb3c680,Marquette University,Marquette University,359C1116-C65A-E911-8106-000C29A8E632,Psychology,{Title:Skill Acquisition & Emergence},17077e89-76f1-4808-8d28-4752fdb3c680cf8df02c-eadd-4e3a-9d3d-8b6dc5efc270
27470,c2d297a4-94fd-45c2-ac20-abf5a365309d,c2d297a4-94fd-45c2-ac20-abf5a365309d,Skill Acquisition: Advanced Theory and Applications,BEHA 2101,Undergraduate,42,On-Campus,794f1775-22ff-49de-8593-6ae96a95290c,George Brown College,George Brown College,258DF753-6200-E411-BEB5-00505683000D,School of Health and Wellness,{Title:Skill Acquisition: Advanced Theory and Applications},794f1775-22ff-49de-8593-6ae96a95290cc2d297a4-94fd-45c2-ac20-abf5a365309d
29023,a11a64a1-a3df-e311-b6c5-00155da93f1b,a11a64a1-a3df-e311-b6c5-00155da93f1b,SKILL ACQUISITION,"ABA653, ABA 697",Graduate,3,Hybrid,c1f90cef-70de-49aa-82d1-18d1e6077f27,University of Massachusetts Boston,University of Massachusetts Boston,AB6DE37D-945B-E911-8106-000C29A8E632,"College of Advancing and Professional Studies, and Center for Social Development and Education",{Title:SKILL ACQUISITION},c1f90cef-70de-49aa-82d1-18d1e6077f27a11a64a1-a3df-e311-b6c5-00155da93f1b
26458,b542555d-8005-44e5-9364-51ed9d65e9c2,b542555d-8005-44e5-9364-51ed9d65e9c2,Skills Assessment and Intervention,ABA 510,Graduate,4,Hybrid,496d7638-25ab-4c30-b13a-c94a9dc09da7,National Louis University,National Louis University,268D7697-D55A-E911-8106-000C29A8E632,Behavior Analysis,{Title:Skills Assess & Intervention},496d7638-25ab-4c30-b13a-c94a9dc09da7b542555d-8005-44e5-9364-51ed9d65e9c2
29701,20d62f15-2951-46e0-a464-9f34b03b41a4,20d62f15-2951-46e0-a464-9f34b03b41a4,Skills Assessment and Intervention,ABA 610,Graduate,4,Hybrid,e108e11a-1cd5-4ef5-83de-a32112e0ff88,National Louis University,National Louis University,268D7697-D55A-E911-8106-000C29A8E632,Behavior Analysis,{Title:Skills Assess & Intervention},e108e11a-1cd5-4ef5-83de-a32112e0ff8820d62f15-2951-46e0-a464-9f34b03b41a4
26836,49f20157-8bb1-4fff-a6c9-24b223a18107,49f20157-8bb1-4fff-a6c9-24b223a18107,Skills in Class Management Fundamental teaching skills,6512,Graduate,30,On-Campus,5c7bbfa4-0306-4aab-97ee-5a48f5264c5c,Kibbutzim College,Kibbutzim College,ADA8FD94-255A-E911-8106-000C29A8E632,Advanced Studies,{Title:Skills in Class Management Fundamental teaching skills},5c7bbfa4-0306-4aab-97ee-5a48f5264c5c49f20157-8bb1-4fff-a6c9-24b223a18107
29595,ad2ca9f1-cd11-e411-b40c-00155da93f1b,ad2ca9f1-cd11-e411-b40c-00155da93f1b,Skills in Class Management Fundamental Teaching Skills,6512,Graduate,30,On-Campus,dc7f2f18-b2e4-4f2a-9b11-b7c49a3b6daf,Kibbutzim College,Kibbutzim College,ADA8FD94-255A-E911-8106-000C29A8E632,School for advanced studies,{Title:Skills in Class Management Fundamental Teaching Skills},dc7f2f18-b2e4-4f2a-9b11-b7c49a3b6dafad2ca9f1-cd11-e411-b40c-00155da93f1b
29144,42d146a5-03cb-49ed-8322-af754e3cbfab,42d146a5-03cb-49ed-8322-af754e3cbfab,Skinner's Theory of Behaviorism,EAB6130,Graduate,3,On-Campus,c7c1fca1-d12b-48fc-b8f7-dd96ac1494c4,Florida State University,Florida State University,8E76915A-E856-E911-8106-000C29A8E632,Psychology,{Title:SKINNER THRY BEHAVIOR },c7c1fca1-d12b-48fc-b8f7-dd96ac1494c442d146a5-03cb-49ed-8322-af754e3cbfab
24961,ffec12f3-1df4-48e0-b238-452b9eaf51f6,ffec12f3-1df4-48e0-b238-452b9eaf51f6,(Fall 2017) Skinner's Writings,PSYC7570,Graduate,3,On-Campus,01f0bd31-0b08-4fee-912c-f668f72ed409,University of Manitoba,University of Manitoba,FC13E85F-6200-E411-BEB5-00505683000D,Psychology,{Title:SKINNER'S WRTGS}{Number:PSYC 7750 (old number)},01f0bd31-0b08-4fee-912c-f668f72ed409ffec12f3-1df4-48e0-b238-452b9eaf51f6
26549,03c8d415-333f-4d76-bc3b-1c56a9859d8a,03c8d415-333f-4d76-bc3b-1c56a9859d8a,[Summer 2019] Supervision and Management for Applied Behavior Analysis,618,Graduate,2,Both,4d231b1d-b512-4551-9298-6667344c7fb6,Pepperdine University,Pepperdine University,FC416783-E65A-E911-8106-000C29A8E632,Psychology,{Title:Slectng & Implmntng Intervent},4d231b1d-b512-4551-9298-6667344c7fb603c8d415-333f-4d76-bc3b-1c56a9859d8a
27473,5b325238-f8b5-4117-916c-20470924b199,5b325238-f8b5-4117-916c-20470924b199,[Summer 2019] Selecting and Implementing ABA-Based Interventions,625,Graduate,2,Both,7975c549-984e-461e-840f-b809adce1752,Pepperdine University,Pepperdine University,FC416783-E65A-E911-8106-000C29A8E632,Psychology,{Title:Slectng & Implmntng Intervent},7975c549-984e-461e-840f-b809adce17525b325238-f8b5-4117-916c-20470924b199
25482,2db595c8-ea46-439c-89ff-f6c1a57dd3e9,2db595c8-ea46-439c-89ff-f6c1a57dd3e9,Smal-n Research Design,515,Graduate,3,On-Campus,19d5046c-517b-4ca2-a891-b5b2f657219a,University of North Carolina Wilmington,University of North Carolina Wilmington,BC3BB648-FAB1-E411-B490-0050569C00A7,Psychology,{Title:Small-n Research Design},19d5046c-517b-4ca2-a891-b5b2f657219a2db595c8-ea46-439c-89ff-f6c1a57dd3e9
25799,1e7a985c-9c91-46df-9a1b-9faba551b27c,1e7a985c-9c91-46df-9a1b-9faba551b27c,Small-N Research Design,EDSP 6023,Graduate,3,Both,29a108d5-2ea0-466f-b967-3e65a1988f44,University of Oklahoma,University of Oklahoma,4158E065-6200-E411-BEB5-00505683000D,Educational Psychology,{Title:Small-N Research},29a108d5-2ea0-466f-b967-3e65a1988f441e7a985c-9c91-46df-9a1b-9faba551b27c
27747,2dc77d5d-2ca4-4c4a-a023-d81221fd9182,2dc77d5d-2ca4-4c4a-a023-d81221fd9182,(Fall 2014) Single Subject Design in Applied Behavior Analysis,PSY353,Undergraduate,3,Both,86492733-0cd6-409d-a5e4-6d3ddb8666e2,Berry College,Berry College,2EA32770-6F55-E911-8106-000C29A8E632,Psychology,{Title:Sngle Subj Design in ABA},86492733-0cd6-409d-a5e4-6d3ddb8666e22dc77d5d-2ca4-4c4a-a023-d81221fd9182
27822,4c8e720b-07d7-4aab-8a21-b0f04cb40a83,4c8e720b-07d7-4aab-8a21-b0f04cb40a83,Single Subject Research Designs in Education,9443,Graduate,3,On-Campus,892961ea-1244-40e7-9c55-f82aef6e42fb,Mississippi State University,Mississippi State University,B3FA4358-CA5A-E911-8106-000C29A8E632,"Counseling, Educational Psychology, and Foundations",{Title:Sngl-Sbjt Re Des Ed},892961ea-1244-40e7-9c55-f82aef6e42fb4c8e720b-07d7-4aab-8a21-b0f04cb40a83
29015,ce4a8cfd-4c70-429f-812d-b22a40927c5c,ce4a8cfd-4c70-429f-812d-b22a40927c5c,Social Skills Development in Autism,IHS 467,Undergraduate,3,On-Campus,c1aba51c-f614-474d-828e-80a941933f71,Saint Joseph's University,Saint Joseph's University,366F3967-D44F-E411-B490-0050569C00A7,Interdisciplinary Health Services,{Title:Social Skills Develop: Autism},c1aba51c-f614-474d-828e-80a941933f71ce4a8cfd-4c70-429f-812d-b22a40927c5c
26290,dd692db1-28b3-43b1-9208-b382890e3b44,dd692db1-28b3-43b1-9208-b382890e3b44,Schoolwide Positive Behavior Support,SPED 6650 (SPED 7114),Graduate,3,On-Campus,42562a07-1398-42c2-89b3-e0cb1e32d51e,University of Utah,University of Utah,1DEFFF36-9F5B-E911-8106-000C29A8E632,Special Education,{Title:Social/Behavior Support},42562a07-1398-42c2-89b3-e0cb1e32d51edd692db1-28b3-43b1-9208-b382890e3b44
27427,9cc74f4f-6342-491c-9c8a-25b6bcd36164,9cc74f4f-6342-491c-9c8a-25b6bcd36164,(Starting summer 2017) Special Education Instructional Methods and Programs,EDSP 5013,Graduate,3,Both,770d2b4d-2c2e-42c8-8466-2662fa106763,University of Oklahoma,University of Oklahoma,4158E065-6200-E411-BEB5-00505683000D,Educational Psychology,{Title:Spec Ed Instr Methods/Programs},770d2b4d-2c2e-42c8-8466-2662fa1067639cc74f4f-6342-491c-9c8a-25b6bcd36164
29106,2d1bf77a-def3-4397-9cbb-6ed4aa82b68a,2d1bf77a-def3-4397-9cbb-6ed4aa82b68a,[Summer 2018] Ethical Considerations for Special Education Populations,SPLED 811,Graduate,3,Hybrid,c5bcfacf-67fd-4c8b-9ab2-75a858079b3b,Pennsylvania State University,Pennsylvania State University,4F7383A1-F5B1-E811-8102-000C29A8E632,Education,{Title:Special Ed Ethics}{Number:SPLED 511},c5bcfacf-67fd-4c8b-9ab2-75a858079b3b2d1bf77a-def3-4397-9cbb-6ed4aa82b68a
29283,8bfc99f7-ab0d-4d87-b3cc-2d64613f98a4,8bfc99f7-ab0d-4d87-b3cc-2d64613f98a4,Special Issues: ABA Ethics,EDP 6973,Graduate,3,Hybrid,cedf0a74-6cd3-46d3-b5be-2398bd279178,University of Texas San Antonio,University of Texas at San Antonio,FE338BC8-66AD-E411-B490-0050569C00A7,Interdisciplinary Learning & Teaching/Educational Psychology,{Title:Special Issues: ABA Ethics},cedf0a74-6cd3-46d3-b5be-2398bd2791788bfc99f7-ab0d-4d87-b3cc-2d64613f98a4
