"custrecord_rc_hr_alloc_content_hours","custrecord_rc_hr_alloc_type","custrecord_rc_hr_alloc_value","custrecord_rc_cntntarea_hrs_alloc_crm_id","content_hours_pk",
"bd2e925a-fb50-e911-8106-000c29a8e632","Experimental Design","5.00","bd2e925a-fb50-e911-8106-000c29a8e632","a82e925a-fb50-e911-8106-000c29a8e632 Fourth Edition 3/6/2015 5:00:00 AM",
"0fe9185a-d036-400b-b059-a99ad0a624a0","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","45.00","0fe9185a-d036-400b-b059-a99ad0a624a0","651e90b2-fac7-49fa-8445-e1ca61c03bf3 Fourth Edition",
"16e977d8-5282-49e0-a4f9-b19e24e640fd","Ethical & Professional Conduct","15.00","16e977d8-5282-49e0-a4f9-b19e24e640fd","ae8e5d11-1eb8-4353-9257-f10ee568b3c6 Fourth Edition 2/10/2015 12:00:00 AM",
"3a8c9035-f1d5-e911-811f-000c29a8e632","Intervention & Behavior Change Considerations","5.00","3a8c9035-f1d5-e911-811f-000c29a8e632","288c9035-f1d5-e911-811f-000c29a8e632 Fourth Edition",
"94269272-709f-4d89-8e7b-f3ff5f16108d","Discretionary","45.00","94269272-709f-4d89-8e7b-f3ff5f16108d","63438da1-75c6-460d-9b11-c2aec12442b8 Fourth Edition",
"9933c80a-adb4-406c-84a0-602d7939899e","Behavior Change Systems","10.00","9933c80a-adb4-406c-84a0-602d7939899e","f949da58-d833-4188-b07f-39e0290c743a Fourth Edition",
"e549e63b-2b0f-4964-adca-77ca779c6961","Identification of the Problem & Assessment","3.00","e549e63b-2b0f-4964-adca-77ca779c6961","3efec0d1-38eb-42cb-a60e-f363ffeb6709 Fourth Edition",
"66661105-10bd-40c5-8f16-7321ddae59b3","Ethical & Professional Conduct","5.00","66661105-10bd-40c5-8f16-7321ddae59b3","772fd5f8-fec1-40a1-bbf1-c99e65ffe235 Fourth Edition",
"32d30e76-77de-4b80-b67e-0b6e56e8e904","Behavior-Change Procedures; Selecting and Implementing Interventions","15.00","32d30e76-77de-4b80-b67e-0b6e56e8e904","9623e98e-fe0a-4a08-ad50-eace906a6a19 Fifth Edition",
"cba8825d-2570-e911-8106-000c29a8e632","Behavior Change Systems","3.00","cba8825d-2570-e911-8106-000c29a8e632","aaa8825d-2570-e911-8106-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"eca310ae-7446-e911-8106-000c29a8e632","Experimental Design","5.00","eca310ae-7446-e911-8106-000c29a8e632","88f5397d-d645-e911-8106-000c29a8e632 Fourth Edition 1/14/2019 5:00:00 AM",
"ef4289b5-3382-4eb3-9766-b7fd7cf2855e","Experimental Design","20.00","ef4289b5-3382-4eb3-9766-b7fd7cf2855e","ed336faf-297b-4ffc-90bc-731922c54e53 Fourth Edition 10/12/2012 12:00:00 AM",
"6aa17b08-3b9f-e911-8110-000c29a8e632","Behavior Assessment","3.00","6aa17b08-3b9f-e911-8110-000c29a8e632","c850530d-339f-e911-8110-000c29a8e632 Fifth Edition 9/4/2019 4:00:00 AM",
"8a73bed4-56d6-e911-811f-000c29a8e632","Identification of the Problem & Assessment","7.00","8a73bed4-56d6-e911-811f-000c29a8e632","8073bed4-56d6-e911-811f-000c29a8e632 Fourth Edition",
"a354ce93-7a46-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","5.00","a354ce93-7a46-e911-8106-000c29a8e632","8cf5397d-d645-e911-8106-000c29a8e632 Fourth Edition 1/14/2019 5:00:00 AM",
"e87da1aa-c0fa-462e-848e-f76475c29b5d","Discretionary","45.00","e87da1aa-c0fa-462e-848e-f76475c29b5d","f6b4a9c8-93fe-46ba-85dd-018957261c07 Fourth Edition",
"7012557d-f995-4439-866a-d20178c08c71","Measurements, Data Display and Interpretation; Experimental Design","45.00","7012557d-f995-4439-866a-d20178c08c71","8648d8fc-9685-41e6-b64d-75770b7e2de8 Fifth Edition 8/26/2019 4:00:00 AM",
"26d5146b-a5ee-4fff-a45b-df17a7979375","Concepts & Principles of Behavior Analysis","45.00","26d5146b-a5ee-4fff-a45b-df17a7979375","c2d1dfa9-9dc4-47a3-8ef7-3ef3e3b2a8fb Fourth Edition",
"b4b27c8c-d8a8-4536-9275-a849f4d19ebf","Concepts & Principles of Behavior Analysis","14.00","b4b27c8c-d8a8-4536-9275-a849f4d19ebf","89f83e03-2bc2-4b71-88c1-cd6d4e85a652 Fourth Edition",
"f23b9ef8-c48d-4161-80cc-98954b36759f","Identification of the Problem & Assessment","15.00","f23b9ef8-c48d-4161-80cc-98954b36759f","d1ec1001-22f0-4ddf-a1cb-3594eeaf1089 Fourth Edition",
"f09017a1-3df8-4a22-a74c-9cbbb2598041","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","f09017a1-3df8-4a22-a74c-9cbbb2598041","8a14cff3-da87-4c01-8ed9-57d20ab581fc Fourth Edition",
"8b743ecf-420d-ea11-8130-000c29a8e632","Personnel Supervision and Management","15.00","8b743ecf-420d-ea11-8130-000c29a8e632","ebba1ce9-410d-ea11-8130-000c29a8e632 Fifth Edition 1/1/2014 5:00:00 AM",
"53496a2a-5d93-473c-bb49-451e77ae94ed","Behavior Change Systems","5.00","53496a2a-5d93-473c-bb49-451e77ae94ed","157272f5-a933-433d-b915-18147661e194 Fourth Edition 11/13/2014 12:00:00 AM",
"54f483ef-b6a3-4a1a-b67a-6b3d52488a83","Experimental Design","5.00","54f483ef-b6a3-4a1a-b67a-6b3d52488a83","824e27a3-4b19-43e2-9a61-b295acb96780 Fourth Edition",
"d5c2767f-cb42-48a2-b790-ea71e46a57c2","Measurement (including data analysis)","5.00","d5c2767f-cb42-48a2-b790-ea71e46a57c2","63d44b07-1062-4139-8b60-8b449508ab4c Fourth Edition 8/6/2013 12:00:00 AM",
"eb608bc7-1489-4f75-81e3-630ca7179c31","Identification of the Problem & Assessment","19.50","eb608bc7-1489-4f75-81e3-630ca7179c31","e5f5c3fd-9ada-4dbe-9bea-19d172fa1bb4 Fourth Edition",
"c67bf931-1120-4dcf-9e83-9b7b55d33d96","Measurement (including data analysis)","5.00","c67bf931-1120-4dcf-9e83-9b7b55d33d96","6a9b06c6-3f60-4c0f-ab38-4c4562da5500 Fourth Edition",
"1c4701fe-e95a-420f-94e7-9ea22ee43f0e","Concepts & Principles of Behavior Analysis","30.00","1c4701fe-e95a-420f-94e7-9ea22ee43f0e","daeac913-0361-424a-9040-3c9b39c12f1f Fourth Edition",
"f0e60d22-2e67-4807-85e4-00b3c5f1ca57","Behavior Change Systems","5.00","f0e60d22-2e67-4807-85e4-00b3c5f1ca57","cd3ec5b6-e926-4ae4-85e1-2e14e0df9f70 Fourth Edition",
"3e68af8d-2239-46c1-a543-169451623098","Measurements, Data Display and Interpretation; Experimental Design","45.00","3e68af8d-2239-46c1-a543-169451623098","d4ca5845-5627-4c3d-916e-d43b1093272b Fifth Edition",
"3a17920c-18df-e911-8122-000c29a8e632","Discretionary","3.50","3a17920c-18df-e911-8122-000c29a8e632","2317920c-18df-e911-8122-000c29a8e632 Fourth Edition 8/27/2018 4:00:00 AM",
"338c9035-f1d5-e911-811f-000c29a8e632","Measurement (including data analysis)","15.00","338c9035-f1d5-e911-811f-000c29a8e632","278c9035-f1d5-e911-811f-000c29a8e632 Fourth Edition",
"bde095b5-cfdd-45b1-902d-e3c11e9e2e17","Behavior Change Systems","10.00","bde095b5-cfdd-45b1-902d-e3c11e9e2e17","43b55d4b-fc58-44a2-ba2e-377bc7491bf8 Fourth Edition",
"51645e86-2072-4d4b-9dc8-84fddab5da99","Identification of the Problem & Assessment","30.00","51645e86-2072-4d4b-9dc8-84fddab5da99","622372a1-dce0-478c-a2eb-7d770f8bed6f Fourth Edition 9/1/2014 4:00:00 AM",
"6754fd76-3170-45f6-af03-9b1c3ae453e4","Implementation, Management, and Supervision","2.00","6754fd76-3170-45f6-af03-9b1c3ae453e4","8558bb79-7146-4c22-adc0-7b2a82f0a3c5 Fourth Edition",
"c5ac8c0c-2e59-4feb-b108-0f1df739e435","Behavior-Change Procedures; Selecting and Implementing Interventions","35.00","c5ac8c0c-2e59-4feb-b108-0f1df739e435","9db4f9df-f6e7-4cd3-a050-8a436334304c Fifth Edition",
"7d934cb5-f685-46d1-a12b-0fc702a4d1da","Implementation, Management, and Supervision","5.00","7d934cb5-f685-46d1-a12b-0fc702a4d1da","28435c73-373c-4468-87a3-82a6e134dace Fourth Edition",
"a3266dfd-f4fb-e911-812b-000c29a8e632","Intervention & Behavior Change Considerations","5.00","a3266dfd-f4fb-e911-812b-000c29a8e632","8d266dfd-f4fb-e911-812b-000c29a8e632 Fourth Edition",
"485b7358-cd80-47c1-b141-4b9c5cd0fedd","Intervention & Behavior Change Considerations","5.00","485b7358-cd80-47c1-b141-4b9c5cd0fedd","417f4ecb-0077-4a8d-837a-5dfc5ba8a969 Fourth Edition 8/6/2013 12:00:00 AM",
"25e97e66-ae47-40f6-aa1e-d40ba231f89b","Ethical & Professional Conduct","2.00","25e97e66-ae47-40f6-aa1e-d40ba231f89b","17d59438-dd32-4374-9056-5ac7743b0276 Fourth Edition",
"2b4fffb0-0ecb-e911-811c-000c29a8e632","Identification of the Problem & Assessment","5.00","2b4fffb0-0ecb-e911-811c-000c29a8e632","214fffb0-0ecb-e911-811c-000c29a8e632 Fourth Edition 9/1/2016 4:00:00 AM",
"70490b8a-903b-e911-8106-000c29a8e632","Behavior Assessment","10.00","70490b8a-903b-e911-8106-000c29a8e632","cee09880-893b-e911-8106-000c29a8e632 Fifth Edition 9/1/2020 4:00:00 AM",
"691b1d92-8140-e911-8106-000c29a8e632","Implementation, Management, and Supervision","5.00","691b1d92-8140-e911-8106-000c29a8e632","5f1b1d92-8140-e911-8106-000c29a8e632 Fourth Edition 9/6/2018 4:00:00 AM",
"51c3ebd6-23f9-49de-90cd-f46a40e6549e","Concepts & Principles of Behavior Analysis","29.00","51c3ebd6-23f9-49de-90cd-f46a40e6549e","35fc92e1-ac86-4c37-8f54-258942620f51 Fourth Edition",
"ac5a0335-46c4-44a6-9806-f159e90f98f2","Experimental Design","3.00","ac5a0335-46c4-44a6-9806-f159e90f98f2","26cb8595-90d5-4003-99ca-3651781fcad4 Fourth Edition",
"80cdcbca-3491-49cf-81bf-b4b5efd87bfb","Implementation, Management, and Supervision","10.00","80cdcbca-3491-49cf-81bf-b4b5efd87bfb","a5fb4cb7-6ce6-4497-a126-23c76c3efda5 Fourth Edition",
"18b39401-e5de-42c7-905b-13f56fedc058","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","18b39401-e5de-42c7-905b-13f56fedc058","08d093b8-7991-4b96-b329-d3ee2ddeaf19 Fourth Edition",
"42feb733-71c6-4bad-a2ec-1aae4f699561","Measurements, Data Display and Interpretation; Experimental Design","5.00","42feb733-71c6-4bad-a2ec-1aae4f699561","21937b53-8892-40ce-a143-f7a216749d8a Fifth Edition",
"a95c3e1c-55cd-e911-811e-000c29a8e632","Experimental Design","5.00","a95c3e1c-55cd-e911-811e-000c29a8e632","945c3e1c-55cd-e911-811e-000c29a8e632 Fourth Edition",
"f3478102-304f-e911-8106-000c29a8e632","Experimental Design","5.00","f3478102-304f-e911-8106-000c29a8e632","19d1e1b4-9f45-e911-8106-000c29a8e632 Fourth Edition 1/7/2019 5:00:00 AM",
"c1de6939-2497-4783-a5d0-c6c9edbe715a","Intervention & Behavior Change Considerations","5.00","c1de6939-2497-4783-a5d0-c6c9edbe715a","7ef0ff71-c9cb-4c67-8e9d-d5ccd211f4cb Fourth Edition",
"f72d056a-b996-41fa-b3e9-a27fe6d18168","Personnel Supervision and Management","30.00","f72d056a-b996-41fa-b3e9-a27fe6d18168","7267284d-538e-416a-8df4-25a8995b5151 Fifth Edition",
"bcf58141-ac99-e911-810e-000c29a8e632","Personnel Supervision and Management","35.00","bcf58141-ac99-e911-810e-000c29a8e632","2443ba44-ab99-e911-810e-000c29a8e632 Fifth Edition 9/2/2019 4:00:00 AM",
"8a7e8b4f-0f00-4e9c-9165-4cb997008a87","Behavior Change Systems","5.00","8a7e8b4f-0f00-4e9c-9165-4cb997008a87","85239898-b89e-47ec-ae75-c2841063d590 Fourth Edition",
"b64ff9d6-5032-4207-9760-5e2e958629f6","Intervention & Behavior Change Considerations","6.00","b64ff9d6-5032-4207-9760-5e2e958629f6","f8c7c65f-cac6-4389-bab8-ccbce0b2c203 Fourth Edition",
"0bff55d4-6c2e-421e-940e-d4582d501dae","Ethical & Professional Conduct","10.00","0bff55d4-6c2e-421e-940e-d4582d501dae","4f5d60d0-b82b-462e-9267-79d8be437ae5 Fourth Edition 2/3/2014 12:00:00 AM",
"bb06695a-40da-e911-8121-000c29a8e632","Measurement (including data analysis)","3.00","bb06695a-40da-e911-8121-000c29a8e632","28c0f453-40da-e911-8121-000c29a8e632 Fourth Edition 8/19/2019 4:00:00 AM",
"75b2b4f2-13ee-4de3-aa00-b70237d0c32a","Personnel Supervision and Management","30.00","75b2b4f2-13ee-4de3-aa00-b70237d0c32a","1dee6702-629f-427e-acf8-6c7900b46885 Fifth Edition",
"459ee6ef-5bc9-4f78-9884-2010eb3988c3","Implementation, Management, and Supervision","3.00","459ee6ef-5bc9-4f78-9884-2010eb3988c3","491c7e5b-c0fb-4466-bf9e-9b12988f7946 Fourth Edition",
"d11f9d23-8ee0-4b97-814e-26e936e875b6","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","45.00","d11f9d23-8ee0-4b97-814e-26e936e875b6","9778f321-f01c-4c95-aed6-aa4a6dd62efa Fourth Edition",
"736900aa-f3ed-4e93-9ad0-3779b12536ce","Intervention & Behavior Change Considerations","3.00","736900aa-f3ed-4e93-9ad0-3779b12536ce","01d39ab7-971b-4b51-9327-0d8f6d007d60 Fourth Edition",
"0b060315-86be-406e-8606-3dafb7dc782a","Concepts & Principles of Behavior Analysis","4.00","0b060315-86be-406e-8606-3dafb7dc782a","494a971a-116f-4ca6-8425-abefa74d8135 Fourth Edition",
"096ed505-16c4-e911-811a-000c29a8e632","Identification of the Problem & Assessment","30.00","096ed505-16c4-e911-811a-000c29a8e632","cf3f74ff-15c4-e911-811a-000c29a8e632 Fourth Edition 1/1/2013 5:00:00 AM",
"302f5432-0054-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","20.00","302f5432-0054-e911-8106-000c29a8e632","0a2f5432-0054-e911-8106-000c29a8e632 Fourth Edition 1/21/2019 10:00:00 AM",
"03fe6b27-89f2-4760-b54d-a4531b9e41ff","Personnel Supervision and Management","15.00","03fe6b27-89f2-4760-b54d-a4531b9e41ff","08c1e7d2-d9d6-41ae-b0a5-2cd42a8f3156 Fifth Edition",
"ffbd2a31-2c82-e911-810a-000c29a8e632","Philosophical Underpinnings","45.00","ffbd2a31-2c82-e911-810a-000c29a8e632","f9bd2a31-2c82-e911-810a-000c29a8e632 Fifth Edition 9/1/2019 4:00:00 AM",
"4483e663-2476-41a5-a800-cc22bc3f693c","Discretionary","5.00","4483e663-2476-41a5-a800-cc22bc3f693c","905565fa-76ee-4bba-9474-ccd7d3aff858 Fourth Edition",
"290e5419-86ab-4944-bbfa-85ae5e0e84a3","Measurement (including data analysis)","10.00","290e5419-86ab-4944-bbfa-85ae5e0e84a3","63deb9ec-0bf7-40c8-bda6-81a926b6b639 Fourth Edition",
"f8a6b9f2-1f82-e911-810a-000c29a8e632","Discretionary","4.00","f8a6b9f2-1f82-e911-810a-000c29a8e632","a666fee5-1f82-e911-810a-000c29a8e632 Fourth Edition",
"0be113da-c171-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","5.00","0be113da-c171-e911-8106-000c29a8e632","07e113da-c171-e911-8106-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"8363f123-8340-e911-8106-000c29a8e632","Behavior Change Systems","5.00","8363f123-8340-e911-8106-000c29a8e632","8263f123-8340-e911-8106-000c29a8e632 Fourth Edition 3/8/2019 5:00:00 AM",
"cc81cd51-46fa-4e22-bf0c-292aeb7cb508","Behavior Change Systems","10.00","cc81cd51-46fa-4e22-bf0c-292aeb7cb508","6b7b83cf-4823-49c6-b3df-7d6fd708c3ad Fourth Edition",
"8cb1793c-3831-4c89-86b6-20ae5f28441b","Concepts & Principles of Behavior Analysis","30.00","8cb1793c-3831-4c89-86b6-20ae5f28441b","071ca4ec-9464-4b36-910a-062dd3614f3b Fourth Edition",
"c417b993-284f-e911-8106-000c29a8e632","Concepts & Principles of Behavior Analysis","15.00","c417b993-284f-e911-8106-000c29a8e632","7717b993-284f-e911-8106-000c29a8e632 Fourth Edition",
"ed26a1d1-3e52-4c79-aeb1-f70d8c1a62a2","Intervention & Behavior Change Considerations","2.00","ed26a1d1-3e52-4c79-aeb1-f70d8c1a62a2","f4b7bed6-6d04-47f5-b338-c2a0f533d70b Fourth Edition",
"5dc416c4-f8f2-450e-8b21-9c34a94bc22c","Concepts & Principles of Behavior Analysis","15.00","5dc416c4-f8f2-450e-8b21-9c34a94bc22c","e6624172-7024-462e-9484-23a647ed8bd6 Fourth Edition",
"e8c23749-ec63-43da-9338-f27a86874e70","Ethical & Professional Conduct","15.00","e8c23749-ec63-43da-9338-f27a86874e70","46eaeb66-2868-4d50-8e73-528136a38ddd Fourth Edition",
"fa8585d4-cb80-4ec0-9d21-98711940df2c","Intervention & Behavior Change Considerations","5.00","fa8585d4-cb80-4ec0-9d21-98711940df2c","50f112ac-28e5-44a0-b33c-bec9bbd8a429 Fourth Edition",
"427175d4-f0b2-e911-8116-000c29a8e632","Behavior Change Systems","10.00","427175d4-f0b2-e911-8116-000c29a8e632","357175d4-f0b2-e911-8116-000c29a8e632 Fourth Edition",
"dc39f6f9-dcf5-4034-9770-446d0ab0ab70","Implementation, Management, and Supervision","5.00","dc39f6f9-dcf5-4034-9770-446d0ab0ab70","3b42791a-0475-4a04-b3e1-d3edb09d2b9b Fourth Edition",
"5a067dbb-4e40-4c77-b30f-d8f79e055e97","Intervention & Behavior Change Considerations","5.00","5a067dbb-4e40-4c77-b30f-d8f79e055e97","40e456a4-57bb-4800-bb8a-7fbf250a8551 Fourth Edition",
"30285827-134d-4913-8843-94a753a6a74e","Experimental Design","20.00","30285827-134d-4913-8843-94a753a6a74e","dd8a9edd-ac76-428e-b10a-bc47bd97d505 Fourth Edition",
"5152a63a-3970-40e1-9fad-99bdc1aff0ab","Behavior Change Systems","10.00","5152a63a-3970-40e1-9fad-99bdc1aff0ab","51791809-f7a4-4ea3-a09a-905308d16a40 Fourth Edition",
"abbdaf59-f365-e911-8106-000c29a8e632","Measurement (including data analysis)","30.00","abbdaf59-f365-e911-8106-000c29a8e632","8ead964d-f365-e911-8106-000c29a8e632 Fourth Edition",
"d2f31b7f-0267-e911-8106-000c29a8e632","Behavior Assessment","15.00","d2f31b7f-0267-e911-8106-000c29a8e632","3d7db8aa-0167-e911-8106-000c29a8e632 Fifth Edition 9/7/2020 4:00:00 AM",
"41c6ed7d-f24d-4cce-9008-54205cc4cdc8","Experimental Design","5.00","41c6ed7d-f24d-4cce-9008-54205cc4cdc8","115544c5-37b8-4bcd-946f-d47bb879c4a2 Fourth Edition",
"051372bc-4773-4eed-aa29-573b5d4a2f2e","Behavior Change Systems","2.00","051372bc-4773-4eed-aa29-573b5d4a2f2e","76f8be3e-4bc4-4d37-9761-0115092ad6af Fourth Edition",
"59604fb3-f276-43f3-89c3-bb873c1273e6","Concepts & Principles","45.00","59604fb3-f276-43f3-89c3-bb873c1273e6","de574141-af2f-4643-9a6a-f1107d51527f Fifth Edition",
"8c16cad9-ae92-e911-810e-000c29a8e632","BACB Compliance Code and Disciplinary Systems; Professionalism","15.00","8c16cad9-ae92-e911-810e-000c29a8e632","db5b5f50-ae92-e911-810e-000c29a8e632 Fifth Edition 8/19/2019 4:00:00 AM",
"781ef9db-bd67-46ad-ba24-ef4ee2c9c5b1","Concepts & Principles of Behavior Analysis","10.00","781ef9db-bd67-46ad-ba24-ef4ee2c9c5b1","e6111736-ff95-4b3f-85c7-517a1ec433a4 Fourth Edition",
"8ab6fc1c-29b4-41ad-9558-3e7842a7de9e","Experimental Design","4.00","8ab6fc1c-29b4-41ad-9558-3e7842a7de9e","085a445f-47db-4ccc-b33d-80623f8a7290 Fourth Edition",
"e6034a15-66eb-480e-9a76-62c503c17be5","Experimental Design","10.00","e6034a15-66eb-480e-9a76-62c503c17be5","a3b623c0-916e-400a-a3f4-db894060b543 Fourth Edition",
"808baa85-6688-e911-810c-000c29a8e632","Measurements, Data Display and Interpretation; Experimental Design","10.00","808baa85-6688-e911-810c-000c29a8e632","7e49b80e-6188-e911-810c-000c29a8e632 Fifth Edition 8/26/2020 4:00:00 AM",
"b4de8ac9-9b50-e911-8106-000c29a8e632","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","5.00","b4de8ac9-9b50-e911-8106-000c29a8e632","fe73ffca-c445-e911-8106-000c29a8e632 Fourth Edition 1/7/2019 5:00:00 AM",
"d622df25-bad0-e911-811e-000c29a8e632","Intervention & Behavior Change Considerations","5.00","d622df25-bad0-e911-811e-000c29a8e632","b522df25-bad0-e911-811e-000c29a8e632 Fourth Edition 8/26/2019 4:00:00 AM",
"681e54ea-6d8f-4494-a0d0-02b7ad7b77e1","Implementation, Management, and Supervision","10.00","681e54ea-6d8f-4494-a0d0-02b7ad7b77e1","11cb5f14-9982-47d7-9564-8f785a9fd441 Fourth Edition",
"369b4a8b-2362-45f9-b852-687aa9c43ce9","Ethical & Professional Conduct","45.00","369b4a8b-2362-45f9-b852-687aa9c43ce9","764ae247-5f55-4bbd-ac3b-05ae98120fcb Fourth Edition",
"d9f780e3-3847-4014-9bed-9115110962cd","Measurement (including data analysis)","1.00","d9f780e3-3847-4014-9bed-9115110962cd","1cd7d291-4037-478e-96c4-2dc5588599f4 Fourth Edition",
"adb72332-28e5-e911-8123-000c29a8e632","Identification of the Problem & Assessment","3.00","adb72332-28e5-e911-8123-000c29a8e632","93b72332-28e5-e911-8123-000c29a8e632 Fourth Edition 8/1/2010 4:00:00 AM",
"ae05484f-f6f0-e911-8127-000c29a8e632","Behavior Assessment","15.00","ae05484f-f6f0-e911-8127-000c29a8e632","ea1559f4-3bf0-e911-8127-000c29a8e632 Fifth Edition 1/6/2020 5:00:00 AM",
"bda8825d-2570-e911-8106-000c29a8e632","Ethical & Professional Conduct","15.00","bda8825d-2570-e911-8106-000c29a8e632","ada8825d-2570-e911-8106-000c29a8e632 Fourth Edition",
"08286fe6-944a-e911-8106-000c29a8e632","Discretionary","5.00","08286fe6-944a-e911-8106-000c29a8e632","61c0f0ed-7e4a-e911-8106-000c29a8e632 Fourth Edition 1/22/2019 5:00:00 AM",
"43226830-6712-4bf8-8c19-0e726cd8c103","Experimental Design","5.00","43226830-6712-4bf8-8c19-0e726cd8c103","b5e6274a-12e9-4cfd-b6b3-3f9c82458e4d Fourth Edition",
"ba6f7e3b-3d38-43e2-be06-4a063f50f184","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","30.00","ba6f7e3b-3d38-43e2-be06-4a063f50f184","e7cc6c6d-ac07-49b0-8b53-dc5a2acd06f2 Fourth Edition",
"d5cb4708-a0d4-4441-a5c5-67abf97babb8","Experimental Design","1.00","d5cb4708-a0d4-4441-a5c5-67abf97babb8","b9ff90e8-1747-4933-a577-247d64aa2a6b Fourth Edition",
"0eb65985-dded-45b6-b7f8-dd943af7e9e3","Measurement (including data analysis)","5.00","0eb65985-dded-45b6-b7f8-dd943af7e9e3","7e211974-1fd8-4719-a753-6776818510db Fourth Edition",
"be6c65a7-ffd4-4adc-a4cd-b28454e2cafa","Discretionary","5.00","be6c65a7-ffd4-4adc-a4cd-b28454e2cafa","3f904c35-40db-484e-b4ee-3078b9d6e483 Fourth Edition",
"213649b1-6336-4e23-8250-069f29913dda","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","10.00","213649b1-6336-4e23-8250-069f29913dda","10c4a0e3-72e9-4d98-b056-d5258524e6b3 Fourth Edition",
"f90eeb02-5309-4a7b-921c-249a2d331acb","Intervention & Behavior Change Considerations","5.00","f90eeb02-5309-4a7b-921c-249a2d331acb","6f2a6974-e8b5-4e27-a321-67e9dadd8028 Fourth Edition",
"182a0463-4ede-e911-8122-000c29a8e632","Ethical & Professional Conduct","15.00","182a0463-4ede-e911-8122-000c29a8e632","102a0463-4ede-e911-8122-000c29a8e632 Fourth Edition 1/17/2012 5:00:00 AM",
"d0037c6f-d58e-e911-810d-000c29a8e632","Concepts & Principles of Behavior Analysis","10.00","d0037c6f-d58e-e911-810d-000c29a8e632","be037c6f-d58e-e911-810d-000c29a8e632 Fourth Edition 4/12/2017 4:00:00 AM",
"73616258-749a-48bd-8745-7ad39c4e2dd2","Fundamental Elements of Behavior Change & Specific Behavior Change Procedures","45.00","73616258-749a-48bd-8745-7ad39c4e2dd2","815e8ad7-36ab-4c6a-8e2a-b32f850f3710 Fourth Edition",
"a4dccedf-2b5a-4b27-aa43-191c52eaaf5b","Ethical & Professional Conduct","5.00","a4dccedf-2b5a-4b27-aa43-191c52eaaf5b","c4afd6d7-e022-46a2-98e6-47418b12b4e7 Fourth Edition",
"3a1f2326-4e15-ea11-8133-000c29a8e632","Personnel Supervision and Management","30.00","3a1f2326-4e15-ea11-8133-000c29a8e632","ac02a6f9-4915-ea11-8133-000c29a8e632 Fifth Edition 1/15/2021 5:00:00 AM",
