"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_rc_course_institution_name_uniq","custrecord_rc_course_institution_name","custrecord_rc_course_inst","custrecord_rc_course_dept",
"23fa6ae2-05d7-e911-8120-000c29a8e632","23fa6ae2-05d7-e911-8120-000c29a8e632","Experimental Design & Data Analysis","SPD 660","Graduate","3.00","Online","","Marian University","58F68E28-EA48-EA11-8140-000C29A8E632","Special Education",
"985c820e-07d7-e911-8120-000c29a8e632","985c820e-07d7-e911-8120-000c29a8e632","Personnel Development & Management","SPD 662","Graduate","3.00","Online","","Marian University","58F68E28-EA48-EA11-8140-000C29A8E632","Special Education",
"a7444edf-d107-ea11-812e-000c29a8e632","a7444edf-d107-ea11-812e-000c29a8e632","Principles of Behavior Analysis","ABA 100","Undergraduate","4","Both","Northern Michigan University","Northern Michigan University","12D0EF59-6200-E411-BEB5-00505683000D","Psychology",
"f5cf9dba-d307-ea11-812e-000c29a8e632","f5cf9dba-d307-ea11-812e-000c29a8e632","Research Methods in Behavior Analysis","ABA 210","Undergraduate","4","Both","Northern Michigan University","Northern Michigan University","12D0EF59-6200-E411-BEB5-00505683000D","Psychology",
"992e0471-d407-ea11-812e-000c29a8e632","992e0471-d407-ea11-812e-000c29a8e632","Behavior-Change Procedures","ABA 230","Undergraduate","4","Both","Northern Michigan University","Northern Michigan University","12D0EF59-6200-E411-BEB5-00505683000D","Psychology",
"050e1a94-d507-ea11-812e-000c29a8e632","050e1a94-d507-ea11-812e-000c29a8e632","Conceptual Analysis of Behavior","ABA 320","Undergraduate","4","Both","Northern Michigan University","Northern Michigan University","12D0EF59-6200-E411-BEB5-00505683000D","Psychology",
"c143034e-d607-ea11-812e-000c29a8e632","c143034e-d607-ea11-812e-000c29a8e632","Behavior Assessment","ABA 340","Undergraduate","4","Both","Northern Michigan University","Northern Michigan University","12D0EF59-6200-E411-BEB5-00505683000D","Psychology",
"9ed9f2bd-d607-ea11-812e-000c29a8e632","9ed9f2bd-d607-ea11-812e-000c29a8e632","Practice and Ethics in Behavior Analysis","ABA 350","Undergraduate","4","Both","Northern Michigan University","Northern Michigan University","12D0EF59-6200-E411-BEB5-00505683000D","Psychology",
"9d10e94b-d707-ea11-812e-000c29a8e632","9d10e94b-d707-ea11-812e-000c29a8e632","Staff Training & Clinical Supervision","ABA 460","Undergraduate","4","Both","Northern Michigan University","Northern Michigan University","12D0EF59-6200-E411-BEB5-00505683000D","Psychology",
"6db7da4c-66da-e911-8121-000c29a8e632","6db7da4c-66da-e911-8121-000c29a8e632","Autism & Early Intervention","ABA104","Undergraduate","3","On-Campus","Yonsei University","Yonsei University","166EA2FD-A05B-E911-8106-000C29A8E632","Institution of Future Learning",
"6eb7da4c-66da-e911-8121-000c29a8e632","6eb7da4c-66da-e911-8121-000c29a8e632","Applied Behavior Analysis I","ABA102","Graduate","3","On-Campus","Yonsei University","Yonsei University","166EA2FD-A05B-E911-8106-000C29A8E632","Institution of Future Learning",
"8a11735e-eada-e911-8121-000c29a8e632","8a11735e-eada-e911-8121-000c29a8e632","Behavioral Consultation and Management","BAT/REHB 507","Graduate","3","Both","Southern Illinois University","Southern Illinois University","9F45FDBA-5681-E411-B490-0050569C00A7","Behavior Analysis",
"8b11735e-eada-e911-8121-000c29a8e632","8b11735e-eada-e911-8121-000c29a8e632","Basic Principles of Behavior Analysis","BAT/REHB 503","Graduate","3","Both","Southern Illinois University","Southern Illinois University","9F45FDBA-5681-E411-B490-0050569C00A7","Behavior Analysis",
"8d11735e-eada-e911-8121-000c29a8e632","8d11735e-eada-e911-8121-000c29a8e632","Behavioral Observation Methods","BAT/REHB 535","Graduate","3","Both","Southern Illinois University","Southern Illinois University","9F45FDBA-5681-E411-B490-0050569C00A7","Behavior Analysis",
"8f11735e-eada-e911-8121-000c29a8e632","8f11735e-eada-e911-8121-000c29a8e632","Scientific Methods: Single Subject Design","BAT/REHB 509a","Graduate","3","Both","Southern Illinois University","Southern Illinois University","9F45FDBA-5681-E411-B490-0050569C00A7","Behavior Analysis",
"9111735e-eada-e911-8121-000c29a8e632","9111735e-eada-e911-8121-000c29a8e632","Professional Seminar in Rehabilitation: Applications of ABA","REHB 589","Graduate","3","Both","Southern Illinois University","Southern Illinois University","9F45FDBA-5681-E411-B490-0050569C00A7","Behavior Analysis",
"9211735e-eada-e911-8121-000c29a8e632","9211735e-eada-e911-8121-000c29a8e632","Legal and Ethical Issues in Behavior Analysis","BAT/REHB 512","Graduate","3","Both","Southern Illinois University","Southern Illinois University","9F45FDBA-5681-E411-B490-0050569C00A7","Behavior Analysis",
"9411735e-eada-e911-8121-000c29a8e632","9411735e-eada-e911-8121-000c29a8e632","Staff Training and Development","BAT/REHB 574","Graduate","3","Both","Southern Illinois University","Southern Illinois University","9F45FDBA-5681-E411-B490-0050569C00A7","Behavior Analysis",
"cc3c96bd-82db-e911-8121-000c29a8e632","cc3c96bd-82db-e911-8121-000c29a8e632","Applied Project I","PS508","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"cd3c96bd-82db-e911-8121-000c29a8e632","cd3c96bd-82db-e911-8121-000c29a8e632","Developmental Disorders","PS519","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"ce3c96bd-82db-e911-8121-000c29a8e632","ce3c96bd-82db-e911-8121-000c29a8e632","Ethics, Professional  Conduct and Clinical Practice 2","PS6122","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"cf3c96bd-82db-e911-8121-000c29a8e632","cf3c96bd-82db-e911-8121-000c29a8e632","Principles of Applied Behaviour Analysis","PS512","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"d03c96bd-82db-e911-8121-000c29a8e632","d03c96bd-82db-e911-8121-000c29a8e632","Advanced Behaviour Systems","PS6123","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"d13c96bd-82db-e911-8121-000c29a8e632","d13c96bd-82db-e911-8121-000c29a8e632","Behaviour Assessment and Intervention","PS6120","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"d23c96bd-82db-e911-8121-000c29a8e632","d23c96bd-82db-e911-8121-000c29a8e632","Behaviour Change Procedures","PS511","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"d43c96bd-82db-e911-8121-000c29a8e632","d43c96bd-82db-e911-8121-000c29a8e632","Ethics, Professional Conduct and Clinical Practice 1","PS6121","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"d53c96bd-82db-e911-8121-000c29a8e632","d53c96bd-82db-e911-8121-000c29a8e632","Research Methods & Design","PS513","Graduate","10","On-Campus","National University of Ireland Galway","National University of Ireland, Galway","4E79E6AD-C2B2-E411-BF61-0050569C00A7","Psychology",
"31af9390-92dc-e911-8122-000c29a8e632","31af9390-92dc-e911-8122-000c29a8e632","(Spring 2014) Autism & Basic Applied Behavior Analysis","CPSY 561","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"32af9390-92dc-e911-8122-000c29a8e632","32af9390-92dc-e911-8122-000c29a8e632","(Spring 2014) Behavior Therapy in Community Setting","CPSY 563","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"33af9390-92dc-e911-8122-000c29a8e632","33af9390-92dc-e911-8122-000c29a8e632","(Fall 2013) Principles of Applied Behavior Analysis","CPSY 560","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"34af9390-92dc-e911-8122-000c29a8e632","34af9390-92dc-e911-8122-000c29a8e632","(Fall 2013) Behavior Measurement & Treatment Evaluation","CPSY 562","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"35af9390-92dc-e911-8122-000c29a8e632","35af9390-92dc-e911-8122-000c29a8e632","(Summer 2013) Consultation & Positive Behavior Strategies","CNSL 617","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"36af9390-92dc-e911-8122-000c29a8e632","36af9390-92dc-e911-8122-000c29a8e632","(Summer 2013) Ethics & Professional Development - ABA Concentration Students Only","CNSL 505","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"eb8d55f5-bddc-e911-8122-000c29a8e632","eb8d55f5-bddc-e911-8122-000c29a8e632","Personnel Supervision and Management","CPSY 564","Graduate","2","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"ec8d55f5-bddc-e911-8122-000c29a8e632","ec8d55f5-bddc-e911-8122-000c29a8e632","Principles of ABA","CPSY 566","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"ed8d55f5-bddc-e911-8122-000c29a8e632","ed8d55f5-bddc-e911-8122-000c29a8e632","Behavior Measurement & Treatment Evaluation","CPSY 568","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"ee8d55f5-bddc-e911-8122-000c29a8e632","ee8d55f5-bddc-e911-8122-000c29a8e632","Consultation and Positive Behavior Strategies","CPSY 570","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"ef8d55f5-bddc-e911-8122-000c29a8e632","ef8d55f5-bddc-e911-8122-000c29a8e632","Behavior Therapy and Community Setting","CPSY 569","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"f08d55f5-bddc-e911-8122-000c29a8e632","f08d55f5-bddc-e911-8122-000c29a8e632","Verbal Behavior Assessment","CPSY 565","Graduate","1","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"f18d55f5-bddc-e911-8122-000c29a8e632","f18d55f5-bddc-e911-8122-000c29a8e632","Autism Spectrum Disorder and ABA","CPSY 567","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"f28d55f5-bddc-e911-8122-000c29a8e632","f28d55f5-bddc-e911-8122-000c29a8e632","Ethics and Professional Development","CNSL 506","Graduate","3","Online","Eastern University","Eastern University","8D9A2B33-3D56-E911-8106-000C29A8E632","Counseling Psychology",
"ca760ee5-b2dd-e911-8122-000c29a8e632","ca760ee5-b2dd-e911-8122-000c29a8e632","Measurement and Experimental Design","BEHABA-2","Graduate","45","On-Campus","Atbalsts Latvia","Atbalsts Latvia","8BFEA0ED-4C55-E911-8106-000C29A8E632","Education",
"cb760ee5-b2dd-e911-8122-000c29a8e632","cb760ee5-b2dd-e911-8122-000c29a8e632","Behavior Change Applications","BEHABA-4","Graduate","45","On-Campus","Atbalsts Latvia","Atbalsts Latvia","8BFEA0ED-4C55-E911-8106-000C29A8E632","Education",
"cc760ee5-b2dd-e911-8122-000c29a8e632","cc760ee5-b2dd-e911-8122-000c29a8e632","Concepts and Principles of Behavior Analysis","BEHABA-1","Graduate","45","On-Campus","Atbalsts Latvia","Atbalsts Latvia","8BFEA0ED-4C55-E911-8106-000C29A8E632","Education",
"cd760ee5-b2dd-e911-8122-000c29a8e632","cd760ee5-b2dd-e911-8122-000c29a8e632","Ethical and Professional Conduct","BEHABA-3","Graduate","45","On-Campus","Atbalsts Latvia","Atbalsts Latvia","8BFEA0ED-4C55-E911-8106-000C29A8E632","Education",
"ce760ee5-b2dd-e911-8122-000c29a8e632","ce760ee5-b2dd-e911-8122-000c29a8e632","Identification, Assessment, and Discretionary","BEHABA-5","Graduate","45","On-Campus","Atbalsts Latvia","Atbalsts Latvia","8BFEA0ED-4C55-E911-8106-000C29A8E632","Education",
"cf760ee5-b2dd-e911-8122-000c29a8e632","cf760ee5-b2dd-e911-8122-000c29a8e632","Intervention and Implementation","BEHABA-6","Graduate","45","On-Campus","Atbalsts Latvia","Atbalsts Latvia","8BFEA0ED-4C55-E911-8106-000C29A8E632","Education",
"f8318412-07de-e911-8122-000c29a8e632","f8318412-07de-e911-8122-000c29a8e632","Introduction to Applied Behavior Analysis I (Web-Based)","SED 388","Graduate","3","Hybrid","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"f9318412-07de-e911-8122-000c29a8e632","f9318412-07de-e911-8122-000c29a8e632","Practicum in severe multiple disabilities","SED 394/SED 388","Graduate","3","Hybrid","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"fa318412-07de-e911-8122-000c29a8e632","fa318412-07de-e911-8122-000c29a8e632","Introduction to Applied Behavior Analysis II (Web-Based)","SED 388","Graduate","3","Hybrid","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"fb318412-07de-e911-8122-000c29a8e632","fb318412-07de-e911-8122-000c29a8e632","Teaching individuals with autism and developmental disabilities","SED 388","Graduate","3","On-Campus","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"fc318412-07de-e911-8122-000c29a8e632","fc318412-07de-e911-8122-000c29a8e632","Advances in the Understanding and treatment of autism","SED 388","Graduate","3","On-Campus","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"fd318412-07de-e911-8122-000c29a8e632","fd318412-07de-e911-8122-000c29a8e632","Communication Intervention (taken before Spring 2017)","SED 384","Graduate","3","On-Campus","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"fe318412-07de-e911-8122-000c29a8e632","fe318412-07de-e911-8122-000c29a8e632","Challenging behavior and developmental disabilities","SED 388","Graduate","3","On-Campus","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"ff318412-07de-e911-8122-000c29a8e632","ff318412-07de-e911-8122-000c29a8e632","Foundations of Positive Behavior Support and Classroom Management-starting Summer 2017 (web-based)","SED 386","Graduate","3","Hybrid","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"00328412-07de-e911-8122-000c29a8e632","00328412-07de-e911-8122-000c29a8e632","Practicum in SED: Professional and Ethical Practice","SED 394/SED 388","Graduate","3","Hybrid","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"01328412-07de-e911-8122-000c29a8e632","01328412-07de-e911-8122-000c29a8e632","Foundations of positive behavior support and classroom management","SED 386","Graduate","3","On-Campus","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"02328412-07de-e911-8122-000c29a8e632","02328412-07de-e911-8122-000c29a8e632","Single subject research design","SED 396R","Graduate","3","Both","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"03328412-07de-e911-8122-000c29a8e632","03328412-07de-e911-8122-000c29a8e632","Advances in the Understanding and Treatment of Autism-starting spring 2017","SED 388","Graduate","3","On-Campus","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"04328412-07de-e911-8122-000c29a8e632","04328412-07de-e911-8122-000c29a8e632","Instruction and intervention in early childhood special education","SED 384","Graduate","3","On-Campus","University of Texas Austin","University of Texas Austin","596AF46D-9E5B-E911-8106-000C29A8E632","Special Education",
"200a2a00-21de-e911-8122-000c29a8e632","200a2a00-21de-e911-8122-000c29a8e632","Assessment and Intervention for Severe Behavior","PSYC 735","Graduate","3","On-Campus","West Virginia University","West Virginia University","337383A1-F5B1-E811-8102-000C29A8E632","Psychology",
