"custrecord_rc_crse_crm_id","externalid","custrecord_rc_course_title","custrecord_rc_course_number","custrecord_rc_course_credit_level","custrecord_rc_course_credit_hours","custrecord_rc_course_instruction_mode","custrecord_crse_seq_crm_id","custrecord_crse_seq_departmnt","custrecord_crse_seq_apprvl_level","custrecord_inst_crm_id","custrecord_inst_name","custrecord_rc_course_edition","custrecord_rc_crs_seq_crs_assgn","custrecord_crse_seq_name",
"f3bd2a31-2c82-e911-810a-000c29a8e632","f3bd2a31-2c82-e911-810a-000c29a8e632","Measurement & Design in ABA","PSY 526","Graduate","3","Hybrid","e7bd2a31-2c82-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fifth Edition","fbbd2a31-2c82-e911-810a-000c29a8e632","51111 BCBA",
"f4bd2a31-2c82-e911-810a-000c29a8e632","f4bd2a31-2c82-e911-810a-000c29a8e632","Behavioral Interventions","PSY 532","Graduate","3","Hybrid","e7bd2a31-2c82-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fifth Edition","fcbd2a31-2c82-e911-810a-000c29a8e632","51111 BCBA",
"f5bd2a31-2c82-e911-810a-000c29a8e632","f5bd2a31-2c82-e911-810a-000c29a8e632","Behavioral Assessment","PSY 531","Graduate","3","Hybrid","e7bd2a31-2c82-e911-810a-000c29a8e632","Psychology","Graduate","9FED46E7-945B-E911-8106-000C29A8E632","University of Massachusetts Dartmouth","Fifth Edition","fdbd2a31-2c82-e911-810a-000c29a8e632","51111 BCBA",
"6b7b2ed6-3e82-e911-810a-000c29a8e632","6b7b2ed6-3e82-e911-810a-000c29a8e632","Introduction to Applied Behavior Analysis","SPEC 723","Graduate","3","Online","2f5299d6-3b82-e911-810a-000c29a8e632","Education","Graduate","CB506019-095B-E911-8106-000C29A8E632","Touro University California","Fifth Edition","6c7b2ed6-3e82-e911-810a-000c29a8e632","51043 BCBA",
"1e8ea79d-4082-e911-810a-000c29a8e632","1e8ea79d-4082-e911-810a-000c29a8e632","Research Methods in Applied Behavior Analysis","SPEC 722","Graduate","3","Online","2f5299d6-3b82-e911-810a-000c29a8e632","Education","Graduate","CB506019-095B-E911-8106-000C29A8E632","Touro University California","Fifth Edition","1f8ea79d-4082-e911-810a-000c29a8e632","51043 BCBA",
"0d5f0495-4282-e911-810a-000c29a8e632","0d5f0495-4282-e911-810a-000c29a8e632","Advanced Concepts, Principles,  & Philosophy in Behavior Analysis","SPEC 724","Graduate","3","Online","2f5299d6-3b82-e911-810a-000c29a8e632","Education","Graduate","CB506019-095B-E911-8106-000C29A8E632","Touro University California","Fifth Edition","0e5f0495-4282-e911-810a-000c29a8e632","51043 BCBA",
"eb5ee964-4482-e911-810a-000c29a8e632","eb5ee964-4482-e911-810a-000c29a8e632","Principles in Behavior Analysis","PSY 609","Graduate","3","Online","8468bb22-4282-e911-810a-000c29a8e632","Psychology","Graduate","AFADA79E-C492-E511-A86B-0050569C00A7","University of Nevada Reno","Fifth Edition","ec5ee964-4482-e911-810a-000c29a8e632","51120 BCBA",
"216dd795-4482-e911-810a-000c29a8e632","216dd795-4482-e911-810a-000c29a8e632","Ethics in Applied Behavior Analysis","SPEC 725","Graduate","3","Online","2f5299d6-3b82-e911-810a-000c29a8e632","Education","Graduate","CB506019-095B-E911-8106-000C29A8E632","Touro University California","Fifth Edition","226dd795-4482-e911-810a-000c29a8e632","51043 BCBA",
"b9359090-4582-e911-810a-000c29a8e632","b9359090-4582-e911-810a-000c29a8e632","Positive Behavior Support Behavior Assessment","SPEC 791","Graduate","3","Online","2f5299d6-3b82-e911-810a-000c29a8e632","Education","Graduate","CB506019-095B-E911-8106-000C29A8E632","Touro University California","Fifth Edition","ba359090-4582-e911-810a-000c29a8e632","51043 BCBA",
"5e9b9f40-4682-e911-810a-000c29a8e632","5e9b9f40-4682-e911-810a-000c29a8e632","Selecting and Implementing Advanced Intervention in Behavior Change","SPEC 710","Graduate","3","Online","2f5299d6-3b82-e911-810a-000c29a8e632","Education","Graduate","CB506019-095B-E911-8106-000C29A8E632","Touro University California","Fifth Edition","5f9b9f40-4682-e911-810a-000c29a8e632","51043 BCBA",
"5d128986-4882-e911-810a-000c29a8e632","5d128986-4882-e911-810a-000c29a8e632","Personnel Supervision and Management","SPEC 730","Graduate","3","Online","2f5299d6-3b82-e911-810a-000c29a8e632","Education","Graduate","CB506019-095B-E911-8106-000C29A8E632","Touro University California","Fifth Edition","5e128986-4882-e911-810a-000c29a8e632","51043 BCBA",
"a96dc86b-db82-e911-810a-000c29a8e632","a96dc86b-db82-e911-810a-000c29a8e632","Behavior Analysis and Autism","PSY 4400","Undergraduate","3","On-Campus","a66dc86b-db82-e911-810a-000c29a8e632","Psychology","Undergraduate","20331563-1156-E911-8106-000C29A8E632","California State University Los Angeles","Fourth Edition","ae6dc86b-db82-e911-810a-000c29a8e632","4325 BCaBA",
"aa6dc86b-db82-e911-810a-000c29a8e632","aa6dc86b-db82-e911-810a-000c29a8e632","Introduction to Analysis of Behavior","PSY 4280","Undergraduate","3","On-Campus","a66dc86b-db82-e911-810a-000c29a8e632","Psychology","Undergraduate","20331563-1156-E911-8106-000C29A8E632","California State University Los Angeles","Fourth Edition","af6dc86b-db82-e911-810a-000c29a8e632","4325 BCaBA",
"ab6dc86b-db82-e911-810a-000c29a8e632","ab6dc86b-db82-e911-810a-000c29a8e632","Single Case Research Design","PSY 4170","Undergraduate","3","On-Campus","a66dc86b-db82-e911-810a-000c29a8e632","Psychology","Undergraduate","20331563-1156-E911-8106-000C29A8E632","California State University Los Angeles","Fourth Edition","b06dc86b-db82-e911-810a-000c29a8e632","4325 BCaBA",
"ac6dc86b-db82-e911-810a-000c29a8e632","ac6dc86b-db82-e911-810a-000c29a8e632","DIRECTED FIELD EXPERIENCE IN CLINICAL AND COMMUNITY PSYCHOLOGY","PSY 4850","Undergraduate","3","On-Campus","a66dc86b-db82-e911-810a-000c29a8e632","Psychology","Undergraduate","20331563-1156-E911-8106-000C29A8E632","California State University Los Angeles","Fourth Edition","b16dc86b-db82-e911-810a-000c29a8e632","4325 BCaBA",
"ad6dc86b-db82-e911-810a-000c29a8e632","ad6dc86b-db82-e911-810a-000c29a8e632","Psychology of Learning and Behavior","PSY 4210","Undergraduate","3","On-Campus","a66dc86b-db82-e911-810a-000c29a8e632","Psychology","Undergraduate","20331563-1156-E911-8106-000C29A8E632","California State University Los Angeles","Fourth Edition","b26dc86b-db82-e911-810a-000c29a8e632","4325 BCaBA",
"3528a8a8-ee82-e911-810a-000c29a8e632","3528a8a8-ee82-e911-810a-000c29a8e632","Principals and Concepts in Applied Behavior Analysis","EDSP 5613","Graduate","3","Both","a9a26d3a-7881-e911-810a-000c29a8e632","Special Education","Graduate","4158E065-6200-E411-BEB5-00505683000D","University of Oklahoma","Fifth Edition","3628a8a8-ee82-e911-810a-000c29a8e632","51048 BCBA",
"38295c58-f182-e911-810a-000c29a8e632","38295c58-f182-e911-810a-000c29a8e632","Ethics in ABA","EDSP 5623","Graduate","3","Both","a9a26d3a-7881-e911-810a-000c29a8e632","Special Education","Graduate","4158E065-6200-E411-BEB5-00505683000D","University of Oklahoma","Fifth Edition","39295c58-f182-e911-810a-000c29a8e632","51048 BCBA",
"e2e72823-f282-e911-810a-000c29a8e632","e2e72823-f282-e911-810a-000c29a8e632","Supervision and management in ABA","EDSP 5633","Graduate","3","Both","a9a26d3a-7881-e911-810a-000c29a8e632","Special Education","Graduate","4158E065-6200-E411-BEB5-00505683000D","University of Oklahoma","Fifth Edition","e3e72823-f282-e911-810a-000c29a8e632","51048 BCBA",
"7959dce7-f382-e911-810a-000c29a8e632","7959dce7-f382-e911-810a-000c29a8e632","Behavior Change in ABA","EDSP 5643","Graduate","3","Both","a9a26d3a-7881-e911-810a-000c29a8e632","Special Education","Graduate","4158E065-6200-E411-BEB5-00505683000D","University of Oklahoma","Fifth Edition","7a59dce7-f382-e911-810a-000c29a8e632","51048 BCBA",
"3f06d1fb-f582-e911-810a-000c29a8e632","3f06d1fb-f582-e911-810a-000c29a8e632","Behavior Assessment in ABA","EDSP 5653","Graduate","3","Both","a9a26d3a-7881-e911-810a-000c29a8e632","Special Education","Graduate","4158E065-6200-E411-BEB5-00505683000D","University of Oklahoma","Fifth Edition","4006d1fb-f582-e911-810a-000c29a8e632","51048 BCBA",
"1d942202-ff82-e911-810a-000c29a8e632","1d942202-ff82-e911-810a-000c29a8e632","Single Case Research Methods","EDSP 6023","Graduate","3","Both","a9a26d3a-7881-e911-810a-000c29a8e632","Special Education","Graduate","4158E065-6200-E411-BEB5-00505683000D","University of Oklahoma","Fifth Edition","1e942202-ff82-e911-810a-000c29a8e632","51048 BCBA",
"65814643-0d83-e911-810a-000c29a8e632","65814643-0d83-e911-810a-000c29a8e632","Behavior Analytic Teaching","SPED 5301","Graduate","3","Both","cfbc2cb6-6e76-e911-8106-000c29a8e632","Education","Graduate","6F9944DF-E848-EA11-8140-000C29A8E632","University of Colorado Colorado Springs","Fourth Edition","66814643-0d83-e911-810a-000c29a8e632","41008 BCBA",
"91a0156c-0d83-e911-810a-000c29a8e632","91a0156c-0d83-e911-810a-000c29a8e632","Applied Behavior Analysis Assessment and Intervention","SPED 5302","Graduate","3","Both","cfbc2cb6-6e76-e911-8106-000c29a8e632","Education","Graduate","6F9944DF-E848-EA11-8140-000C29A8E632","University of Colorado Colorado Springs","Fourth Edition","92a0156c-0d83-e911-810a-000c29a8e632","41008 BCBA",
"93ac508f-0d83-e911-810a-000c29a8e632","93ac508f-0d83-e911-810a-000c29a8e632","Advanced Applied Behavior Analysis","SPED 5303","Graduate","3","Both","cfbc2cb6-6e76-e911-8106-000c29a8e632","Education","Graduate","6F9944DF-E848-EA11-8140-000C29A8E632","University of Colorado Colorado Springs","Fourth Edition","94ac508f-0d83-e911-810a-000c29a8e632","41008 BCBA",
"1341cdb6-0d83-e911-810a-000c29a8e632","1341cdb6-0d83-e911-810a-000c29a8e632","Ethics in Applied Behavior Analysis","SPED 5305","Graduate","3","Both","cfbc2cb6-6e76-e911-8106-000c29a8e632","Education","Graduate","6F9944DF-E848-EA11-8140-000C29A8E632","University of Colorado Colorado Springs","Fourth Edition","1441cdb6-0d83-e911-810a-000c29a8e632","41008 BCBA",
"a95f5e93-3d83-e911-810a-000c29a8e632","a95f5e93-3d83-e911-810a-000c29a8e632","Assessing and Measuring Behaviour","Course 2 (Code to be assigned by University programs committee)","Graduate","6 (10 credit points in Australian system)","Online","6aaeacc9-3878-e911-8106-000c29a8e632","Allied Health Sciences","Graduate","268E2938-EB48-EA11-8140-000C29A8E632","Griffith University","Fifth Edition","aa5f5e93-3d83-e911-810a-000c29a8e632","51069 BCBA",
"9e8e641b-af83-e911-810a-000c29a8e632","9e8e641b-af83-e911-810a-000c29a8e632","Intensive Practicum","PSY 570-01/02","Graduate","45","On-Campus","998e641b-af83-e911-810a-000c29a8e632","Psychology","Graduate","B8E89CE3-015B-E911-8106-000C29A8E632","Salve Regina University","Fourth Edition","a58e641b-af83-e911-810a-000c29a8e632","4020 BCBA",
"9f8e641b-af83-e911-810a-000c29a8e632","9f8e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Systems, Management and Supervision","PSY 560-01","Graduate","3","On-Campus","998e641b-af83-e911-810a-000c29a8e632","Psychology","Graduate","B8E89CE3-015B-E911-8106-000C29A8E632","Salve Regina University","Fourth Edition","a68e641b-af83-e911-810a-000c29a8e632","4020 BCBA",
"a08e641b-af83-e911-810a-000c29a8e632","a08e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis:Concepts and Principles","Psy520-01/02","Graduate","3","On-Campus","998e641b-af83-e911-810a-000c29a8e632","Psychology","Graduate","B8E89CE3-015B-E911-8106-000C29A8E632","Salve Regina University","Fourth Edition","a78e641b-af83-e911-810a-000c29a8e632","4020 BCBA",
"a18e641b-af83-e911-810a-000c29a8e632","a18e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Behavior Change Techniques","PSY540-01","Graduate","3","On-Campus","998e641b-af83-e911-810a-000c29a8e632","Psychology","Graduate","B8E89CE3-015B-E911-8106-000C29A8E632","Salve Regina University","Fourth Edition","a88e641b-af83-e911-810a-000c29a8e632","4020 BCBA",
"a28e641b-af83-e911-810a-000c29a8e632","a28e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Measurement, Data Analysis and Research Design","PSY530","Graduate","3","On-Campus","998e641b-af83-e911-810a-000c29a8e632","Psychology","Graduate","B8E89CE3-015B-E911-8106-000C29A8E632","Salve Regina University","Fourth Edition","a98e641b-af83-e911-810a-000c29a8e632","4020 BCBA",
"a38e641b-af83-e911-810a-000c29a8e632","a38e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Behavioral Assessment","PSY550-01","Graduate","3","On-Campus","998e641b-af83-e911-810a-000c29a8e632","Psychology","Graduate","B8E89CE3-015B-E911-8106-000C29A8E632","Salve Regina University","Fourth Edition","aa8e641b-af83-e911-810a-000c29a8e632","4020 BCBA",
"a48e641b-af83-e911-810a-000c29a8e632","a48e641b-af83-e911-810a-000c29a8e632","Applied Behavior Analysis: Ethical and Professional Conduct","Psy510-01","Graduate","3","On-Campus","998e641b-af83-e911-810a-000c29a8e632","Psychology","Graduate","B8E89CE3-015B-E911-8106-000C29A8E632","Salve Regina University","Fourth Edition","ab8e641b-af83-e911-810a-000c29a8e632","4020 BCBA",
"e8457af5-cc83-e911-810a-000c29a8e632","e8457af5-cc83-e911-810a-000c29a8e632","Specialized Instruction Strategies","EDUC 10031","Undergraduate","60","Hybrid","04282ae2-6129-e911-8106-000c29a8e632","Health Studies","Undergraduate","88889CD6-CB5A-E911-8106-000C29A8E632","Mohawk College","Fifth Edition","e9457af5-cc83-e911-810a-000c29a8e632","51057 BCaBA",
"34460d87-cf83-e911-810a-000c29a8e632","34460d87-cf83-e911-810a-000c29a8e632","Introduction to ASD","HSCI 10041","Undergraduate","45","Hybrid","04282ae2-6129-e911-8106-000c29a8e632","Health Studies","Undergraduate","88889CD6-CB5A-E911-8106-000C29A8E632","Mohawk College","Fifth Edition","35460d87-cf83-e911-810a-000c29a8e632","51057 BCaBA",
"379e0bc1-0285-e911-810b-000c29a8e632","379e0bc1-0285-e911-810b-000c29a8e632","Principles and Procedures of Applied Behavior Analysis","SCE 701","Graduate","4","On-Campus","a10bc5b5-0185-e911-810b-000c29a8e632","School of Continuing Education","Graduate","4B5DB809-3156-E911-8106-000C29A8E632","David Yellin Academic College of Education","Fifth Edition","389e0bc1-0285-e911-810b-000c29a8e632","51072 BCBA",
"1c607891-1286-e911-810c-000c29a8e632","1c607891-1286-e911-810c-000c29a8e632","Behavior Analysis Applications:  Ethics, Assessment and Intervention Decisions","PSYC 0648","Graduate","3","On-Campus","eb3dcd74-8e81-e911-810a-000c29a8e632","Psychology","Graduate","D3DBA9E2-A05B-E911-8106-000C29A8E632","Westfield State University","Fifth Edition","1d607891-1286-e911-810c-000c29a8e632","51046 BCBA",
"beae99e8-1786-e911-810c-000c29a8e632","beae99e8-1786-e911-810c-000c29a8e632","Theoretical Foundations of Behavior Analysis","PSYC 0660","Graduate","3","On-Campus","eb3dcd74-8e81-e911-810a-000c29a8e632","Psychology","Graduate","D3DBA9E2-A05B-E911-8106-000C29A8E632","Westfield State University","Fifth Edition","bfae99e8-1786-e911-810c-000c29a8e632","51046 BCBA",
"1505f88c-887b-e911-8108-000c29a8e632","1505f88c-887b-e911-8108-000c29a8e632","Basic and Advanced Course for Measurement: Research Methods","Measurement 1","Graduate","45","Online","1205f88c-887b-e911-8108-000c29a8e632","Special Education","Graduate","D775280C-6B55-E911-8106-000C29A8E632","Beijing Normal University","Fifth Edition","1d05f88c-887b-e911-8108-000c29a8e632","51104 BCBA",
"1605f88c-887b-e911-8108-000c29a8e632","1605f88c-887b-e911-8108-000c29a8e632","Philosophical Underpinnings of Applied Behavior Analysis","ABA 1","Graduate","3","Online","1205f88c-887b-e911-8108-000c29a8e632","Special Education","Graduate","D775280C-6B55-E911-8106-000C29A8E632","Beijing Normal University","Fifth Edition","1e05f88c-887b-e911-8108-000c29a8e632","51104 BCBA",
"1805f88c-887b-e911-8108-000c29a8e632","1805f88c-887b-e911-8108-000c29a8e632","Basic and Advanced Course of Ethics: Ethical and Professional Conduct","Ethics 1","Graduate","45","Online","1205f88c-887b-e911-8108-000c29a8e632","Special Education","Graduate","D775280C-6B55-E911-8106-000C29A8E632","Beijing Normal University","Fifth Edition","2005f88c-887b-e911-8108-000c29a8e632","51104 BCBA",
"1905f88c-887b-e911-8108-000c29a8e632","1905f88c-887b-e911-8108-000c29a8e632","Basic and Advanced Course of Supervision & Management","Supervision and Management 1","Graduate","30","Online","1205f88c-887b-e911-8108-000c29a8e632","Special Education","Graduate","D775280C-6B55-E911-8106-000C29A8E632","Beijing Normal University","Fifth Edition","2105f88c-887b-e911-8108-000c29a8e632","51104 BCBA",
"1a05f88c-887b-e911-8108-000c29a8e632","1a05f88c-887b-e911-8108-000c29a8e632","Selecting and Implementing Interventions","ABA 5","Graduate","30","Online","1205f88c-887b-e911-8108-000c29a8e632","Special Education","Graduate","D775280C-6B55-E911-8106-000C29A8E632","Beijing Normal University","Fifth Edition","2205f88c-887b-e911-8108-000c29a8e632","51104 BCBA",
"1b05f88c-887b-e911-8108-000c29a8e632","1b05f88c-887b-e911-8108-000c29a8e632","Behavior Change Procedures","ABA 4","Graduate","30","Online","1205f88c-887b-e911-8108-000c29a8e632","Special Education","Graduate","D775280C-6B55-E911-8106-000C29A8E632","Beijing Normal University","Fifth Edition","2305f88c-887b-e911-8108-000c29a8e632","51104 BCBA",
"7e1f88fb-fc7b-e911-8108-000c29a8e632","7e1f88fb-fc7b-e911-8108-000c29a8e632","Applied Behavior Analysis: Concepts & Principles","EDU 5640","Graduate","3","On-Campus","1b58e6b7-e37b-e911-8108-000c29a8e632","Special Education","Graduate","2822F0ED-C55A-E911-8106-000C29A8E632","Manhattanville College","Fifth Edition","7f1f88fb-fc7b-e911-8108-000c29a8e632","51087 BCBA",
"8947044b-607c-e911-8108-000c29a8e632","8947044b-607c-e911-8108-000c29a8e632","Concepts and Principles of behavior analysis","ABA2","Graduate","45","Online","1205f88c-887b-e911-8108-000c29a8e632","Special Education","Graduate","D775280C-6B55-E911-8106-000C29A8E632","Beijing Normal University","Fifth Edition","8a47044b-607c-e911-8108-000c29a8e632","51104 BCBA",
"8999c833-617c-e911-8108-000c29a8e632","8999c833-617c-e911-8108-000c29a8e632","Observational Methods and Functional Behavior Assessment","ABA3","Graduate","45","Online","1205f88c-887b-e911-8108-000c29a8e632","Special Education","Graduate","D775280C-6B55-E911-8106-000C29A8E632","Beijing Normal University","Fifth Edition","8a99c833-617c-e911-8108-000c29a8e632","51104 BCBA",
"7462a701-bf7c-e911-8108-000c29a8e632","7462a701-bf7c-e911-8108-000c29a8e632","Introduction to Applied Behaviour Analysis","HSCI10042","Undergraduate","60","On-Campus","04282ae2-6129-e911-8106-000c29a8e632","Health Studies","Undergraduate","88889CD6-CB5A-E911-8106-000C29A8E632","Mohawk College","Fifth Edition","7562a701-bf7c-e911-8108-000c29a8e632","51057 BCaBA",
"2d2b6960-977d-e911-8108-000c29a8e632","2d2b6960-977d-e911-8108-000c29a8e632","Professional Practices in ABA and Autism Spectrum Disorders","EDU 499","Undergraduate","3","On-Campus","2a2b6960-977d-e911-8108-000c29a8e632","Special Education","Undergraduate","C9AFD37F-DE56-E911-8106-000C29A8E632","Felician University","Fourth Edition","312b6960-977d-e911-8108-000c29a8e632","4484 BCaBA",
"2e2b6960-977d-e911-8108-000c29a8e632","2e2b6960-977d-e911-8108-000c29a8e632","Educational Programming for Students with Autism Spectrum Disorders and other Developmental Disabilities","EDU 491","Undergraduate","3","On-Campus","2a2b6960-977d-e911-8108-000c29a8e632","Special Education","Undergraduate","C9AFD37F-DE56-E911-8106-000C29A8E632","Felician University","Fourth Edition","322b6960-977d-e911-8108-000c29a8e632","4484 BCaBA",
"2f2b6960-977d-e911-8108-000c29a8e632","2f2b6960-977d-e911-8108-000c29a8e632","Behavioral Assessment and Supports for Students with Autism Spectrum Disorders and other Developmental","EDU 498","Undergraduate","3","On-Campus","2a2b6960-977d-e911-8108-000c29a8e632","Special Education","Undergraduate","C9AFD37F-DE56-E911-8106-000C29A8E632","Felician University","Fourth Edition","332b6960-977d-e911-8108-000c29a8e632","4484 BCaBA",
